user_id,timestamp,is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days,passed_course
18785,1461761057,True,0.0,0.0,1,1,0,1,1,False
18786,1524505509,False,11.0,25.0,33,31,13,56,2,False
18787,1457355972,True,0.0,0.0,23,5,0,26,1,False
18794,1449346424,True,10.0,12.0,34,32,12,70,6,False
18795,1480671665,True,0.0,0.0,3,1,0,3,1,False
18796,1491843960,True,2.0,0.0,82,80,2,95,6,False
18797,1441608067,True,77.0,61.0,193,193,98,572,19,True
18798,1476989792,True,6.0,4.0,20,19,14,22,2,False
18799,1449412008,True,50.0,31.0,127,127,62,360,14,False
18801,1512591256,True,9.0,3.0,27,27,12,43,4,False
18802,1466454503,True,0.0,0.0,1,1,0,17,13,False
18803,1510483939,True,0.0,0.0,1,0,1,2,2,False
18804,1516954534,True,3.0,2.0,18,17,6,118,26,False
18805,1506625735,True,0.0,0.0,1,0,0,1,1,False
18806,1459622093,True,0.0,0.0,1,1,0,1,1,False
18808,1435132114,True,0.0,0.0,1,1,0,1,1,False
18810,1435605648,True,0.0,0.0,1,0,0,1,1,False
18811,1474821385,True,0.0,0.0,3,3,0,4,1,False
18812,1458631580,True,0.0,0.0,1,1,0,1,1,False
18813,1451297190,True,0.0,0.0,1,1,0,21,9,False
18814,1436281540,True,0.0,2.0,7,3,1,13,1,False
18815,1509696195,True,0.0,0.0,1,0,1,1,1,False
18816,1462306386,True,0.0,0.0,2,2,0,2,2,False
18817,1474224432,True,2.0,0.0,11,11,2,11,1,False
18818,1444561496,True,0.0,0.0,3,2,0,3,1,False
18819,1447955314,True,31.0,51.0,81,77,43,175,18,False
18821,1476940205,True,2.0,0.0,3,2,2,5,1,False
18823,1525864253,False,0.0,0.0,1,0,1,1,1,False
18825,1526029283,False,0.0,0.0,1,1,0,27,16,False
18827,1502653031,True,0.0,0.0,5,4,0,5,1,False
18829,1487093083,True,0.0,0.0,1,0,0,1,1,False
18832,1447934390,True,0.0,0.0,1,1,0,1,1,False
18836,1454058574,True,0.0,0.0,1,0,0,1,1,False
18837,1504624514,True,2.0,5.0,13,12,7,16,1,False
18838,1508929902,True,0.0,2.0,1,0,1,1,1,False
18839,1464022378,True,0.0,0.0,2,2,0,2,1,False
18842,1474309510,True,3.0,0.0,0,1,1,0,1,False
18843,1524134886,True,69.0,298.0,193,187,146,759,23,True
18844,1436754355,True,0.0,0.0,2,1,0,2,1,False
18845,1484682331,True,29.0,7.0,80,80,29,107,3,False
18847,1522054421,True,0.0,0.0,1,1,0,2,2,False
18848,1500359372,True,0.0,0.0,6,3,3,6,1,False
18851,1462541279,True,30.0,9.0,73,72,36,119,8,False
18852,1510765726,True,4.0,69.0,58,38,57,121,2,False
18855,1442171642,True,0.0,0.0,1,1,0,1,1,False
18856,1508009587,True,3.0,1.0,13,13,4,22,3,False
18857,1518295465,True,1.0,0.0,5,5,1,8,1,False
18858,1457102676,True,12.0,2.0,33,33,12,58,3,False
18859,1497273954,True,0.0,0.0,9,8,0,9,1,False
18860,1465362994,True,5.0,1.0,18,17,5,18,1,False
18863,1509288146,True,76.0,68.0,198,198,84,380,16,True
18864,1445643804,True,0.0,0.0,4,4,0,6,1,False
18865,1496217881,True,0.0,0.0,1,1,0,1,1,False
18868,1495290760,True,0.0,0.0,1,1,0,1,1,False
18869,1474317193,True,0.0,0.0,1,1,0,1,1,False
18870,1485714011,True,2.0,0.0,10,10,2,19,8,False
18871,1488292393,True,0.0,0.0,1,1,0,3,1,False
18872,1443128845,True,37.0,76.0,117,110,39,194,13,False
18873,1499151647,True,39.0,43.0,98,98,47,216,6,False
18875,1519044992,True,0.0,0.0,1,1,0,1,1,False
18876,1520018019,True,40.0,9.0,102,102,49,273,14,False
18877,1494449408,True,28.0,67.0,72,70,86,163,16,False
18878,1447248235,True,0.0,0.0,1,1,0,2,1,False
18880,1495904546,True,83.0,79.0,198,197,95,372,27,True
18881,1454006113,True,0.0,0.0,2,2,0,2,1,False
18882,1459307379,True,0.0,0.0,1,1,0,1,1,False
18883,1523546176,True,0.0,0.0,1,0,1,2,1,False
18885,1436483130,True,0.0,0.0,1,1,0,1,1,False
18886,1436268143,True,0.0,0.0,2,2,0,2,1,False
18887,1474810800,True,9.0,9.0,29,27,10,73,9,False
18889,1466502484,True,0.0,0.0,1,1,0,1,1,False
18890,1523700771,True,0.0,0.0,11,9,2,12,2,False
18891,1521622951,True,77.0,84.0,198,197,95,477,18,True
18892,1435320459,True,0.0,0.0,6,5,0,6,1,False
18893,1522625183,True,0.0,0.0,1,1,0,1,1,False
18896,1463492618,True,0.0,0.0,1,1,0,1,1,False
18898,1447597887,True,0.0,0.0,3,2,0,13,1,False
18899,1486385888,True,38.0,26.0,98,97,45,260,19,False
18900,1449085740,True,0.0,0.0,3,3,0,4,1,False
18902,1471282731,True,5.0,1.0,29,26,7,43,7,False
18904,1478378427,True,4.0,1.0,95,65,5,126,10,False
18905,1476892764,True,0.0,0.0,1,0,0,1,1,False
18906,1524290836,False,14.0,21.0,63,47,32,135,17,False
18907,1444562722,True,0.0,0.0,3,2,0,3,1,False
18908,1455197612,True,0.0,0.0,3,3,0,3,1,False
18909,1434523816,True,2.0,0.0,16,13,4,54,3,False
18910,1488640587,True,0.0,0.0,1,0,0,2,1,False
18911,1457176875,True,76.0,15.0,193,193,84,339,11,True
18912,1489417284,True,0.0,0.0,1,0,0,1,1,False
18913,1434453587,True,2.0,9.0,9,9,11,11,1,False
18916,1476739684,True,0.0,0.0,2,2,0,3,1,False
18917,1462426721,True,17.0,17.0,45,44,17,95,6,False
18918,1509645959,True,1.0,0.0,64,51,5,158,7,False
18919,1508615089,True,0.0,0.0,1,0,1,1,1,False
18920,1483307891,True,10.0,0.0,28,28,10,33,3,False
18921,1490939299,True,0.0,0.0,1,1,0,1,1,False
18922,1443598147,True,0.0,0.0,1,1,0,1,1,False
18923,1436574746,True,0.0,0.0,2,2,0,2,2,False
18924,1437417752,True,75.0,68.0,193,193,96,337,30,True
18926,1466168542,True,0.0,0.0,1,1,0,1,1,False
18927,1522764655,True,33.0,39.0,84,82,53,200,17,False
18928,1472143043,True,0.0,0.0,1,0,0,1,1,False
18930,1435575306,True,0.0,0.0,1,1,0,1,1,False
18931,1443619102,True,1.0,0.0,6,6,1,7,2,False
18932,1455127429,True,1.0,0.0,2,2,1,2,1,False
18933,1460144509,True,0.0,0.0,3,3,0,5,1,False
18934,1524318000,False,2.0,0.0,9,9,2,10,1,False
18935,1457017209,True,0.0,0.0,1,0,0,2,2,False
18936,1495403936,True,0.0,0.0,2,2,0,2,1,False
18937,1521548217,True,26.0,31.0,57,57,26,118,8,False
18938,1459452353,True,0.0,0.0,1,1,0,1,1,False
18939,1499083324,True,73.0,60.0,198,195,90,402,25,True
18942,1446141916,True,0.0,0.0,1,1,0,1,1,False
18943,1509973737,True,0.0,0.0,1,1,0,1,1,False
18944,1505194785,True,31.0,49.0,79,76,41,341,20,False
18945,1434523482,True,0.0,0.0,1,1,0,1,1,False
18946,1488517327,True,1.0,0.0,4,4,7,9,1,False
18947,1449327919,True,0.0,0.0,1,1,0,1,1,False
18948,1434404052,True,2.0,0.0,10,10,2,12,1,False
18949,1458914188,True,0.0,0.0,11,11,0,33,2,False
18950,1498565858,True,0.0,0.0,1,1,0,1,1,False
18952,1453893241,True,2.0,0.0,10,9,2,11,2,False
18953,1497509087,True,0.0,0.0,13,11,0,20,1,False
18954,1474110354,True,1.0,3.0,4,3,2,4,1,False
18955,1510929704,True,2.0,6.0,10,10,8,32,18,False
18956,1475056132,True,0.0,0.0,1,0,0,1,1,False
18957,1509207781,True,0.0,0.0,1,1,0,1,1,False
18958,1436235168,True,2.0,0.0,12,12,2,18,5,False
18960,1505226241,True,2.0,0.0,10,10,2,13,2,False
18962,1458129993,True,16.0,22.0,44,43,16,126,16,False
18963,1495870163,True,0.0,0.0,1,1,0,1,1,False
18964,1526564215,False,13.0,22.0,40,39,17,126,15,False
18965,1477050433,True,14.0,32.0,44,40,16,144,8,False
18966,1516177079,True,2.0,0.0,9,9,2,18,3,False
18967,1435762879,True,0.0,0.0,1,0,0,1,1,False
18969,1499869128,True,0.0,0.0,5,4,1,8,1,False
18971,1497433516,True,0.0,0.0,1,1,0,1,1,False
18972,1509491433,True,0.0,0.0,1,1,0,1,1,False
18973,1447844520,True,42.0,59.0,190,157,75,605,31,False
18974,1500945610,True,16.0,55.0,42,40,21,315,18,False
18976,1498155883,True,22.0,45.0,78,66,37,159,13,False
18978,1491307212,True,0.0,0.0,1,0,0,1,1,False
18980,1508162035,True,2.0,1.0,30,23,8,57,4,False
18981,1487691475,True,2.0,0.0,12,9,2,16,3,False
18982,1477035965,True,13.0,9.0,46,42,17,99,4,False
18983,1496353292,True,16.0,11.0,44,43,18,83,11,False
18984,1479339699,True,0.0,0.0,1,1,0,1,1,False
18986,1448412119,True,2.0,0.0,9,9,2,19,2,False
18987,1436156309,True,2.0,3.0,9,9,5,16,6,False
18988,1481971163,True,2.0,7.0,12,12,9,27,3,False
18990,1436095202,True,0.0,0.0,1,0,0,1,1,False
18991,1501155305,True,0.0,0.0,1,1,0,7,3,False
18992,1511655505,True,0.0,0.0,1,0,1,1,1,False
18993,1515440356,True,18.0,48.0,54,52,30,122,19,False
18994,1435577383,True,0.0,0.0,1,1,0,1,1,False
18995,1515780872,True,38.0,21.0,96,94,44,168,8,False
18996,1435553111,True,0.0,0.0,10,8,0,12,1,False
18997,1512511695,True,77.0,49.0,198,198,81,454,57,True
18998,1524227307,False,12.0,13.0,146,108,50,164,1,False
18999,1494756346,True,0.0,0.0,1,0,0,7,3,False
19000,1508693766,True,2.0,1.0,13,12,4,19,2,False
19003,1482185916,True,0.0,0.0,1,0,0,1,1,False
19004,1435961483,True,0.0,0.0,7,3,0,11,6,False
19005,1437769389,True,0.0,0.0,2,2,0,2,1,False
19006,1506708197,True,2.0,0.0,10,10,2,12,1,False
19007,1479382709,True,32.0,22.0,73,72,35,92,4,False
19008,1434956053,True,0.0,0.0,7,6,0,7,1,False
19009,1449171145,True,0.0,0.0,3,3,0,5,1,False
19010,1437331436,True,76.0,43.0,186,186,80,281,28,True
19011,1436214813,True,23.0,15.0,64,60,26,112,1,False
19012,1518016810,True,24.0,10.0,71,68,27,86,3,False
19013,1510329622,True,0.0,0.0,2,2,0,2,1,False
19014,1436554651,True,18.0,11.0,48,45,21,86,4,False
19015,1436103646,True,0.0,0.0,1,1,0,1,1,False
19018,1436116401,True,8.0,17.0,30,28,10,54,5,False
19019,1474058248,True,0.0,0.0,1,0,0,1,1,False
19021,1510477254,True,0.0,0.0,1,1,0,1,1,False
19022,1526272320,False,76.0,128.0,198,198,103,311,9,True
19026,1499430501,True,1.0,4.0,33,23,8,77,7,False
19027,1486473379,True,0.0,0.0,1,1,0,2,1,False
19028,1476268983,True,2.0,0.0,9,9,2,9,1,False
19029,1519825064,True,53.0,16.0,99,97,60,398,51,False
19033,1511283679,True,9.0,0.0,27,27,10,40,3,False
19034,1498000751,True,93.0,39.0,198,198,99,439,12,True
19035,1451013729,True,0.0,0.0,1,1,0,1,1,False
19036,1526365565,False,77.0,176.0,198,198,124,2106,76,True
19037,1435842898,True,0.0,0.0,12,9,0,13,1,False
19038,1476885921,True,0.0,0.0,1,0,0,1,1,False
19040,1515525825,True,0.0,0.0,1,1,0,1,1,False
19041,1526211494,False,0.0,0.0,1,1,0,1,1,False
19042,1473597266,True,0.0,0.0,1,0,0,1,1,False
19043,1450213455,True,2.0,2.0,11,11,4,13,1,False
19045,1497186327,True,26.0,23.0,61,60,30,229,3,False
19046,1519590190,True,0.0,0.0,1,0,1,1,1,False
19047,1458901032,True,0.0,0.0,3,1,0,4,1,False
19049,1436033928,True,0.0,0.0,1,0,0,1,1,False
19050,1489745514,True,2.0,1.0,8,8,3,10,1,False
19051,1472112752,True,38.0,54.0,127,115,67,430,15,False
19053,1471179970,True,3.0,0.0,14,13,5,16,2,False
19055,1521001956,True,2.0,0.0,24,19,7,36,9,False
19056,1495019856,True,0.0,0.0,3,3,0,6,4,False
19057,1500649179,True,0.0,0.0,1,1,0,1,1,False
19058,1502239408,True,5.0,0.0,16,16,5,16,1,False
19059,1522853087,True,78.0,121.0,198,198,116,993,102,True
19060,1445289055,True,0.0,0.0,11,9,0,23,2,False
19061,1505930171,True,19.0,5.0,47,47,23,86,1,False
19062,1435910787,True,0.0,0.0,1,0,0,2,2,False
19063,1501270351,True,0.0,0.0,101,66,14,316,11,False
19064,1506157006,True,0.0,0.0,4,3,2,8,1,False
19066,1495718369,True,5.0,0.0,16,16,5,115,59,False
19067,1482579888,True,0.0,0.0,1,1,0,1,1,False
19068,1490436488,True,2.0,2.0,1,1,2,1,1,False
19069,1514570878,True,0.0,0.0,5,4,1,6,2,False
19070,1439706578,True,0.0,0.0,2,2,0,7,6,False
19071,1469659087,True,0.0,0.0,2,2,0,2,1,False
19073,1474903948,True,2.0,4.0,10,10,2,14,2,False
19074,1505424480,True,0.0,0.0,1,1,0,1,1,False
19075,1443618318,True,35.0,26.0,68,67,37,111,6,False
19077,1520966667,True,0.0,0.0,1,1,0,1,1,False
19078,1438762806,True,76.0,28.0,193,193,81,369,16,True
19079,1444742906,True,0.0,0.0,1,1,0,1,1,False
19080,1489175416,True,0.0,0.0,1,0,0,1,1,False
19082,1515519327,True,0.0,0.0,1,1,0,2,2,False
19083,1513104230,True,20.0,48.0,160,116,54,318,10,False
19084,1510590862,True,13.0,78.0,99,73,30,210,10,False
19085,1505196950,True,76.0,137.0,198,198,95,283,12,True
19086,1457505271,True,0.0,0.0,27,18,0,71,5,False
19087,1444856431,True,0.0,0.0,3,2,0,3,1,False
19088,1525575388,False,0.0,0.0,1,1,0,7,4,False
19090,1488829187,True,33.0,12.0,82,81,33,103,6,False
19095,1442963761,True,0.0,0.0,1,1,0,1,1,False
19099,1525339467,False,0.0,0.0,40,39,1,92,9,False
19101,1481917161,True,9.0,2.0,36,35,9,94,21,False
19104,1517600275,True,0.0,0.0,1,1,0,1,1,False
19107,1434653096,True,0.0,0.0,11,9,0,17,1,False
19114,1518173602,True,2.0,0.0,6,6,2,8,1,False
19115,1510943910,True,75.0,77.0,189,189,96,446,20,True
19116,1480166784,True,0.0,0.0,1,0,0,1,1,False
19117,1509554285,True,8.0,39.0,36,31,13,155,6,False
19118,1510499980,True,0.0,0.0,2,2,0,3,1,False
19119,1435080470,True,0.0,0.0,2,2,0,2,1,False
19120,1466691035,True,5.0,85.0,32,25,11,94,5,False
19121,1469992366,True,0.0,0.0,8,5,1,11,1,False
19122,1472039029,True,0.0,0.0,1,0,0,1,1,False
19124,1489963074,True,0.0,0.0,1,0,0,3,3,False
19125,1441126077,True,0.0,0.0,1,1,0,2,1,False
19126,1467983615,True,0.0,0.0,1,1,0,1,1,False
19127,1493328016,True,0.0,0.0,1,0,0,1,1,False
19128,1523819668,True,2.0,0.0,13,12,4,13,1,False
19129,1487432634,True,6.0,8.0,28,25,7,35,3,False
19131,1458307364,True,2.0,0.0,10,10,2,11,1,False
19132,1520831906,True,0.0,0.0,23,11,12,30,1,False
19133,1495224251,True,30.0,46.0,76,76,55,162,12,False
19134,1479520777,True,3.0,3.0,14,13,4,16,2,False
19135,1513171888,True,2.0,0.0,13,12,3,27,10,False
19137,1476979375,True,0.0,0.0,1,1,0,1,1,False
19138,1491736116,True,0.0,0.0,8,5,0,8,1,False
19139,1473885967,True,10.0,23.0,31,29,11,85,10,False
19140,1507657708,True,0.0,0.0,1,1,0,1,1,False
19141,1436131997,True,0.0,0.0,1,1,0,1,1,False
19142,1514969589,True,0.0,0.0,1,1,0,1,1,False
19143,1524286428,False,0.0,0.0,1,1,0,1,1,False
19144,1492546895,True,13.0,9.0,47,41,17,169,16,False
19145,1522439259,True,2.0,0.0,8,8,2,14,2,False
19147,1526744485,False,15.0,3.0,36,36,15,50,4,False
19148,1526565003,False,31.0,20.0,132,122,43,552,38,False
19149,1438705919,True,0.0,0.0,5,5,0,7,1,False
19152,1524768547,False,12.0,14.0,40,36,19,90,14,False
19154,1519139545,True,75.0,62.0,198,197,100,517,11,True
19155,1517072051,True,0.0,0.0,1,0,1,1,1,False
19156,1472590732,True,0.0,0.0,1,0,0,1,1,False
19158,1473062875,True,28.0,38.0,70,69,35,107,6,False
19159,1473766208,True,2.0,0.0,11,11,2,18,6,False
19161,1525959341,False,0.0,0.0,1,0,1,1,1,False
19162,1458820230,True,2.0,0.0,8,8,2,8,1,False
19163,1458133277,True,0.0,0.0,1,0,0,1,1,False
19164,1479668638,True,5.0,3.0,10,9,5,10,2,False
19165,1521007634,True,73.0,91.0,193,191,84,390,15,True
19166,1475820068,True,0.0,0.0,1,0,0,1,1,False
19167,1456062884,True,2.0,1.0,6,6,3,6,1,False
19168,1482341572,True,11.0,13.0,47,42,11,82,8,False
19169,1492613938,True,0.0,0.0,3,3,0,4,1,False
19170,1437051917,True,0.0,0.0,1,1,0,1,1,False
19175,1523724029,True,17.0,6.0,46,46,19,88,2,False
19176,1458414310,True,0.0,0.0,1,0,0,1,1,False
19177,1523024835,True,0.0,0.0,1,0,1,1,1,False
19178,1511092417,True,0.0,0.0,1,1,0,1,1,False
19179,1440166444,True,2.0,0.0,8,8,2,10,2,False
19181,1461087772,True,0.0,0.0,1,0,0,1,1,False
19182,1497263631,True,0.0,0.0,1,1,0,1,1,False
19183,1525167346,False,6.0,3.0,22,22,6,57,10,False
19184,1512240046,True,0.0,0.0,1,1,0,1,1,False
19185,1475355635,True,0.0,0.0,1,1,0,1,1,False
19186,1525773420,False,1.0,0.0,9,8,2,10,1,False
19192,1487590209,True,0.0,0.0,1,0,0,1,1,False
19194,1514311572,True,0.0,0.0,1,0,1,1,1,False
19195,1474193176,True,4.0,15.0,18,16,7,33,2,False
19196,1517729144,True,0.0,0.0,1,0,1,1,1,False
19197,1434482232,True,0.0,0.0,1,0,0,1,1,False
19200,1513358327,True,0.0,0.0,1,0,1,1,1,False
19201,1471013331,True,0.0,0.0,1,0,0,1,1,False
19202,1522520247,True,2.0,1.0,32,31,6,47,3,False
19203,1474911505,True,0.0,0.0,2,2,0,3,1,False
19204,1516216547,True,76.0,257.0,195,191,104,409,12,True
19206,1510549110,True,0.0,0.0,1,1,0,1,1,False
19207,1526507558,False,59.0,19.0,152,152,72,531,21,False
19208,1492029145,True,2.0,1.0,12,12,3,17,1,False
19209,1520673292,True,2.0,0.0,13,12,4,21,1,False
19210,1526038100,False,77.0,59.0,198,198,132,1178,49,True
19211,1526105014,False,0.0,0.0,1,1,0,2,1,False
19212,1491071410,True,10.0,0.0,24,24,10,28,1,False
19213,1525819728,False,0.0,0.0,2,1,1,3,1,False
19217,1478161775,True,0.0,0.0,1,1,0,1,1,False
19218,1463803636,True,0.0,0.0,1,1,0,1,1,False
19219,1525122496,False,2.0,0.0,6,6,2,7,2,False
19220,1445464907,True,0.0,0.0,10,8,0,13,1,False
19222,1439414237,True,16.0,19.0,58,49,22,162,7,False
19223,1475750866,True,0.0,0.0,1,1,0,1,1,False
19224,1497896349,True,15.0,14.0,41,40,15,168,82,False
19225,1434841629,True,0.0,0.0,11,9,0,13,1,False
19227,1494357996,True,0.0,0.0,27,20,1,84,14,False
19228,1525444847,False,2.0,1.0,85,73,19,280,25,False
19229,1514891453,True,0.0,0.0,1,0,1,1,1,False
19230,1513022571,True,0.0,0.0,1,0,0,1,1,False
19231,1434785941,True,0.0,0.0,2,2,0,2,1,False
19232,1472225753,True,2.0,1.0,10,10,3,27,4,False
19233,1489579095,True,0.0,0.0,2,1,0,2,1,False
19234,1459262787,True,0.0,0.0,1,0,0,1,1,False
19235,1517156299,True,0.0,0.0,1,1,0,1,1,False
19236,1436332080,True,0.0,0.0,1,1,0,1,1,False
19237,1488392339,True,9.0,14.0,22,23,8,54,6,False
19238,1508095487,True,2.0,0.0,9,9,2,10,2,False
19241,1489547066,True,0.0,0.0,14,10,1,14,1,False
19242,1504166175,True,1.0,0.0,38,27,12,59,3,False
19243,1517647884,True,9.0,13.0,28,28,10,57,2,False
19244,1499422313,True,0.0,0.0,1,1,0,1,1,False
19245,1479640289,True,49.0,53.0,144,133,64,329,20,False
19246,1436429027,True,0.0,0.0,1,0,0,1,1,False
19247,1438688507,True,0.0,0.0,1,1,0,1,1,False
19248,1442601114,True,8.0,6.0,23,22,8,28,1,False
19249,1518632695,True,1.0,0.0,8,7,2,8,1,False
19250,1515919800,True,29.0,17.0,78,73,37,168,6,False
19251,1494352437,True,9.0,3.0,31,30,10,33,1,False
19252,1511430697,True,0.0,0.0,3,3,0,7,3,False
19253,1516623869,True,2.0,0.0,12,12,2,16,1,False
19254,1518588290,True,0.0,0.0,1,0,1,1,1,False
19255,1489345742,True,17.0,8.0,56,53,17,81,6,False
19256,1436392625,True,14.0,97.0,38,37,15,67,2,False
19260,1473343974,True,16.0,5.0,47,44,16,70,3,False
19261,1445205663,True,0.0,0.0,2,2,0,2,1,False
19262,1485021812,True,14.0,13.0,40,38,14,158,7,False
19265,1493747871,True,15.0,31.0,43,41,18,148,5,False
19266,1460981516,True,0.0,0.0,1,1,0,1,1,False
19268,1479235689,True,2.0,1.0,16,15,4,26,5,False
19270,1434904807,True,1.0,2.0,4,3,1,14,1,False
19273,1523130976,True,0.0,0.0,1,1,0,1,1,False
19274,1470570006,True,2.0,2.0,6,8,4,6,1,False
19276,1509729088,True,0.0,0.0,2,0,2,2,2,False
19277,1526720881,False,47.0,58.0,123,122,76,465,34,False
19278,1477831634,True,0.0,0.0,1,0,0,1,1,False
19279,1516727957,True,0.0,0.0,1,0,1,1,1,False
19280,1508428847,True,80.0,96.0,198,198,101,387,19,True
19282,1509891938,True,51.0,14.0,131,131,55,207,4,False
19285,1503287016,True,0.0,0.0,1,0,1,1,1,False
19286,1506166418,True,75.0,67.0,171,175,80,398,24,True
19288,1482962386,True,68.0,10.0,97,92,73,133,3,False
19289,1522322641,True,76.0,145.0,198,198,111,759,21,True
19291,1472300022,True,0.0,0.0,34,27,2,52,3,False
19293,1507830283,True,2.0,0.0,9,9,2,40,16,False
19294,1446054589,True,0.0,0.0,3,2,0,3,1,False
19296,1526634554,False,0.0,0.0,1,1,0,1,1,False
19297,1489414668,True,0.0,0.0,1,1,0,1,1,False
19298,1503086119,True,0.0,0.0,3,2,1,3,1,False
19299,1472925167,True,0.0,0.0,1,1,0,1,1,False
19300,1521378980,True,18.0,7.0,57,51,20,89,8,False
19303,1476035028,True,28.0,77.0,68,66,38,122,10,False
19304,1445540586,True,2.0,0.0,13,12,3,16,1,False
19305,1468847411,True,0.0,20.0,4,3,1,9,2,False
19306,1447075706,True,0.0,0.0,8,7,0,26,2,False
19308,1516352685,True,76.0,32.0,196,196,92,401,31,True
19309,1520460882,True,0.0,0.0,6,5,1,12,1,False
19312,1497470507,True,9.0,19.0,45,40,13,78,5,False
19313,1526381580,False,9.0,13.0,31,30,16,108,12,False
19314,1521393487,True,33.0,44.0,79,78,37,266,13,False
19315,1449397551,True,0.0,0.0,141,114,0,160,6,False
19316,1522436644,True,6.0,16.0,47,37,14,98,11,False
19317,1436212586,True,2.0,14.0,14,12,3,31,4,False
19320,1507866771,True,0.0,0.0,3,3,0,3,1,False
19322,1506785478,True,74.0,70.0,198,196,106,601,44,True
19323,1509294946,True,2.0,0.0,10,10,2,15,1,False
19326,1473389426,True,8.0,11.0,31,29,10,74,5,False
19327,1441327648,True,0.0,0.0,1,0,0,1,1,False
19328,1523461098,True,9.0,17.0,26,26,13,53,3,False
19329,1515682105,True,78.0,67.0,192,192,117,350,19,True
19330,1526157089,False,26.0,40.0,72,68,36,187,7,False
19331,1465935363,True,8.0,3.0,45,35,8,105,11,False
19332,1464297375,True,1.0,1.0,10,9,2,10,1,False
19333,1517226739,True,8.0,32.0,32,29,12,59,3,False
19334,1458170154,True,0.0,0.0,25,17,0,25,1,False
19336,1516926193,True,0.0,0.0,4,4,0,4,1,False
19337,1475573150,True,0.0,0.0,1,1,0,1,1,False
19338,1488722150,True,4.0,2.0,19,18,5,45,8,False
19339,1513581221,True,0.0,0.0,1,1,0,1,1,False
19343,1523619545,True,0.0,0.0,1,1,0,1,1,False
19344,1511799691,True,0.0,0.0,1,1,0,1,1,False
19345,1434384299,True,0.0,0.0,6,4,1,7,1,False
19347,1483101170,True,13.0,13.0,44,38,14,119,5,False
19349,1479400027,True,2.0,0.0,8,8,2,12,2,False
19350,1507729664,True,0.0,0.0,1,1,0,1,1,False
19351,1446981729,True,0.0,0.0,1,1,0,1,1,False
19354,1477321484,True,32.0,27.0,101,94,39,389,13,False
19355,1492045869,True,9.0,3.0,26,26,9,38,5,False
19356,1514480085,True,2.0,3.0,11,11,5,20,6,False
19357,1435606435,True,33.0,30.0,81,78,35,116,6,False
19359,1447263707,True,0.0,0.0,8,6,0,22,1,False
19363,1437423663,True,75.0,39.0,193,193,94,316,13,True
19364,1473779386,True,2.0,1.0,4,6,3,4,1,False
19365,1446070032,True,0.0,0.0,1,1,0,1,1,False
19366,1526705386,False,7.0,21.0,26,20,20,136,11,False
19367,1518212754,True,10.0,4.0,25,25,13,43,4,False
19368,1485626316,True,2.0,0.0,13,12,2,21,1,False
19369,1482950555,True,64.0,33.0,159,148,74,370,9,False
19370,1434981251,True,3.0,0.0,12,12,3,12,2,False
19371,1482223015,True,0.0,0.0,1,1,0,1,1,False
19372,1512633588,True,2.0,0.0,51,36,2,84,4,False
19373,1474897748,True,2.0,0.0,16,12,4,18,2,False
19374,1502547027,True,10.0,6.0,36,33,13,83,5,False
19375,1456294860,True,0.0,0.0,2,2,0,4,3,False
19376,1450302993,True,1.0,0.0,11,10,1,17,1,False
19377,1479730741,True,75.0,36.0,193,193,85,566,50,True
19378,1526079147,False,13.0,82.0,40,39,15,151,9,False
19379,1492529668,True,0.0,0.0,1,0,0,1,1,False
19380,1471956660,True,0.0,0.0,1,0,1,1,1,False
19383,1526623319,False,11.0,0.0,24,24,12,30,2,False
19384,1522694865,True,0.0,0.0,1,1,0,3,1,False
19385,1476770041,True,0.0,0.0,1,1,0,2,1,False
19386,1497015962,True,6.0,15.0,20,19,10,27,9,False
19387,1520094216,True,0.0,0.0,1,0,1,1,1,False
19388,1518100008,True,0.0,0.0,1,1,0,1,1,False
19389,1446482526,True,0.0,0.0,1,1,0,2,1,False
19390,1478531151,True,2.0,0.0,10,10,2,12,1,False
19392,1475788787,True,2.0,0.0,15,14,2,29,4,False
19393,1488486734,True,0.0,0.0,2,2,0,2,1,False
19394,1435005219,True,0.0,0.0,1,0,0,1,1,False
19396,1526367073,False,0.0,0.0,1,1,0,1,1,False
19398,1511335187,True,0.0,0.0,2,1,1,2,1,False
19399,1509453277,True,2.0,3.0,8,7,4,10,1,False
19402,1493811372,True,0.0,0.0,1,1,0,1,1,False
19405,1445097366,True,0.0,0.0,1,1,0,1,1,False
19406,1523535700,True,0.0,0.0,1,1,0,1,1,False
19407,1475834029,True,0.0,0.0,1,1,0,1,1,False
19408,1485452235,True,0.0,0.0,21,14,0,26,1,False
19409,1524047335,True,8.0,12.0,25,24,10,31,3,False
19410,1526771250,False,30.0,21.0,69,69,37,137,4,False
19412,1519815723,True,30.0,37.0,86,75,44,210,7,False
19413,1497208760,True,76.0,46.0,198,198,86,241,16,True
19414,1514891693,True,0.0,0.0,1,0,1,1,1,False
19415,1457802974,True,0.0,0.0,1,1,0,1,1,False
19416,1476793726,True,0.0,0.0,1,1,0,1,1,False
19417,1469918300,True,2.0,0.0,10,10,2,10,1,False
19419,1463148031,True,0.0,0.0,1,0,0,2,1,False
19420,1471551838,True,0.0,0.0,2,2,0,2,1,False
19421,1476199037,True,8.0,1.0,29,28,8,117,12,False
19422,1505663724,True,0.0,0.0,2,2,0,3,1,False
19423,1459060742,True,2.0,6.0,14,12,5,63,30,False
